id,title,categoryId,playlistId,duration,views,uploadedDate
ZKBUu_ahSR4,"Lec 13 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT48M56S,103161,2009-08-20T04:10:15Z
le8tpXQyYcM,"Lec 14 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT50M34S,105649,2009-08-20T04:38:23Z
y81AhLQN-NI,"Lec 15 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT50M25S,82363,2009-08-20T04:50:33Z
Q8SoG1OIveU,"Lec 16 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT50M23S,69377,2009-08-20T04:13:24Z
ZbIpjf0QEPI,"Lec 17 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT49M23S,69864,2009-08-20T04:09:55Z
QJ_MPc0TobI,"Lec 18 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT52M54S,65295,2009-08-20T04:24:20Z
IZaAUwW7OsU,"Lec 19 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT49M53S,58268,2009-08-20T05:07:46Z
ENrAsRoR97I,"Lec 20 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT47M55S,82707,2009-08-20T04:07:01Z
SuOIpJnn888,"Lec 21 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT53M48S,67794,2009-08-20T05:39:52Z
WGDbIKtjmSs,"Lec 22 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT50M49S,58675,2009-08-20T04:32:07Z
raTzkzML31w,"Lec 23 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT51M10S,73603,2009-08-20T04:27:32Z
2q--tAPkVXI,"Lec 24 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT42M48S,94424,2009-08-20T03:53:27Z
wvXDB9dMdEo,"1. Introduction, Financial Terms and Concepts",27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H30S,1183290,2015-01-06T18:18:47Z
9YtmGy-wfE4,2. Linear Algebra,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H12M37S,147097,2015-01-06T18:18:56Z
f9XFM8YLccg,3. Probability Theory,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H18M25S,180968,2015-04-24T03:26:11Z
TuTmC8aOQJE,5. Stochastic Processes I,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H17M41S,402018,2015-01-06T18:18:58Z
l1kLCrxL9Hk,6. Regression Analysis,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H22M13S,111978,2015-01-06T18:18:57Z
92WaNz9mPeY,7. Value At Risk (VAR) Models,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H21M15S,244575,2015-01-06T18:18:57Z
uBeM1FUk4Ps,8. Time Series Analysis I,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H16M19S,225405,2015-01-06T18:18:58Z
cDlbEQz1PQk,9. Volatility Modeling,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H21M16S,96590,2015-01-06T18:18:58Z
aga-Tak3c3M,10. Regularized Pricing and Risk Models,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H29M57S,16372,2015-01-06T18:18:57Z
_IFUfFuyQlU,11. Time Series Analysis II,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H23M48S,21778,2015-01-06T18:18:56Z
9G1IDAqrWkg,12. Time Series Analysis III,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H17M39S,19648,2015-01-06T18:18:56Z
nmehlS-8b3Y,13. Commodity Models,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H20M45S,19917,2015-01-06T18:18:58Z
ywl3pq6yc54,14. Portfolio Theory,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H24M55S,56433,2015-01-06T18:18:57Z
ro07evEWbCE,15. Factor Modeling,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H25M49S,27471,2015-01-06T18:18:56Z
8TJQhQ2GZ0Y,16. Portfolio Management,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H28M38S,1151237,2015-01-06T18:18:57Z
PPl-7_RL0Ko,17. Stochastic Processes II,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H15M59S,138896,2015-01-06T18:18:56Z
Z5yRMMVUC5w,18. Itō Calculus,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H18M3S,142135,2015-01-06T18:18:57Z
TnS8kI_KuJc,"19. Black-Scholes Formula, Risk-neutral Valuation",27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT49M52S,97953,2015-01-06T18:18:57Z
eG_aRPy1KVE,20. Option Price and Probability Duality,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H20M29S,60689,2015-01-06T18:18:56Z
qdbkvD4N-us,21. Stochastic Differential Equations,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT56M5S,81644,2015-01-06T18:18:57Z
55OXxe_ix2o,23. Quanto Credit Hedging,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H37M37S,16133,2015-01-06T18:18:56Z
D2Jn1VrqjWI,24. HJM Model for Interest Rates and Credit,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H47M16S,51266,2015-01-06T18:18:56Z
vc5dotshPZc,25. Ross Recovery Theorem,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H27M46S,14000,2015-01-06T18:18:58Z
bKmcRfE3I6E,26. Introduction to Counterparty Credit Risk,27,PLUl4u3cNGP63ctJIEC1UnZ0btsphnnoHR,PT1H21M35S,16723,2015-01-06T18:18:58Z
fNk_zzaMoSs,"Vectors, what even are they? | Essence of linear algebra, chapter 1",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT9M52S,3078481,2016-08-06T00:05:49Z
k7RM-ot2NWY,"Linear combinations, span, and basis vectors | Essence of linear algebra, chapter 2",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT9M59S,1991677,2016-08-06T23:49:28Z
kYB8IZa5AuE,"Linear transformations and matrices | Essence of linear algebra, chapter 3",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT10M59S,1940158,2016-08-07T21:39:19Z
XkY2DOUCWMU,"Matrix multiplication as composition | Essence of linear algebra, chapter 4",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT10M4S,1270824,2016-08-08T22:20:43Z
rHLEWRxRGiM,"Three-dimensional linear transformations | Essence of linear algebra, chapter 5",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT4M46S,780287,2016-08-09T22:01:39Z
Ip3X9LOh2dk,"The determinant | Essence of linear algebra, chapter 6",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT10M3S,1539296,2016-08-10T22:31:18Z
uQhTuRlWMxw,"Inverse matrices, column space and null space | Essence of linear algebra, chapter 7",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT12M9S,1107084,2016-08-15T22:00:22Z
v8VSDg_WQlA,"Nonsquare matrices as transformations between dimensions | Essence of linear algebra, chapter 8",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT4M27S,665455,2016-08-16T21:59:23Z
LyGKycYT2v0,"Dot products and duality | Essence of linear algebra, chapter 9",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT14M12S,965347,2016-08-24T19:20:58Z
eu6i7WJeinw,"Cross products | Essence of linear algebra, Chapter 10",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT8M53S,695628,2016-09-01T03:54:15Z
BaM7OCEm3G0,Cross products in the light of linear transformations | Essence of linear algebra chapter 11,27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT13M10S,502939,2016-09-01T03:54:15Z
jBsC34PxzoM,"Cramer's rule, explained geometrically | Essence of linear algebra, chapter 12",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT12M12S,467652,2019-03-17T04:35:22Z
P2LTAUO1TdA,"Change of basis | Essence of linear algebra, chapter 13",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT12M51S,739311,2016-09-11T17:56:20Z
PFDu9oVAE-g,"Eigenvectors and eigenvalues | Essence of linear algebra, chapter 14",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT17M16S,1659598,2016-09-15T18:22:14Z
TgKwz5Ikpc8,"Abstract vector spaces | Essence of linear algebra, chapter 15",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT16M46S,604096,2016-09-24T19:29:09Z
WUvTyaaNkzM,"The Essence of Calculus, Chapter 1",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT17M5S,3216856,2017-04-28T15:58:48Z
9vKqVkMQHKk,"The paradox of the derivative | Essence of calculus, chapter 2",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT17M57S,1532909,2017-04-29T16:24:03Z
S0_qX4VJhMQ,"Derivative formulas through geometry | Essence of calculus, chapter 3",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT18M43S,1251646,2017-04-30T15:24:09Z
YG15m2VwSjA,"Visualizing the chain rule and product rule | Essence of calculus, chapter 4",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT16M52S,759384,2017-05-01T15:19:28Z
m2MIpDrF7Es,"What's so special about Euler's number e? | Essence of calculus, chapter 5",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT13M50S,1516672,2017-05-02T15:09:46Z
qb40J4N1fa4,"Implicit differentiation, what's going on here? | Essence of calculus, chapter 6",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT15M34S,829527,2017-05-03T15:38:43Z
kfF40MiS7zA,"Limits, L'Hopital's rule, and epsilon delta definitions | Essence of calculus, chapter 7",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT18M27S,749587,2017-05-04T15:05:18Z
rfG8ce4nNh0,"Integration and the fundamental theorem of calculus | Essence of calculus, chapter 8",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT20M46S,772745,2017-05-05T15:05:21Z
FnJqaIESC2s,"What does area have to do with slope? | Essence of calculus, chapter 9",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT12M39S,608395,2017-05-06T13:53:16Z
BLkz5LGWihw,"Higher order derivatives | Essence of calculus, chapter 10",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT5M39S,342542,2017-05-07T14:05:35Z
3d6DsjIBzJ4,"Taylor series | Essence of calculus, chapter 11",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT22M20S,1571718,2017-05-07T14:06:12Z
CfW845LNObM,What they won't teach you in calculus,27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT16M23S,2358312,2018-05-19T14:09:16Z
aircAruvnKk,"But what is a Neural Network? | Deep learning, chapter 1",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT19M13S,6970084,2017-10-05T15:11:25Z
IHZwWFHWa-w,"Gradient descent, how neural networks learn | Deep learning, chapter 2",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT21M1S,2667335,2017-10-16T16:48:20Z
Ilg3gGewQ5U,"What is backpropagation really doing? | Deep learning, chapter 3",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT13M54S,1800655,2017-11-03T14:03:37Z
tIeHLnjs5U8,"Backpropagation calculus | Deep learning, chapter 4",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT10M18S,1094512,2017-11-03T14:08:09Z
p_di4Zn4wz4,"Differential equations, studying the unsolvable | DE1",27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT27M16S,1381057,2019-03-31T15:15:50Z
ly4S0oi3Yz8,But what is a partial differential equation?  | DE2,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT17M39S,881406,2019-04-21T16:53:21Z
ToIXSwZ1pJU,Solving the heat equation | DE3,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT14M13S,479831,2019-06-16T16:31:00Z
r6sGWTCMz2k,But what is a Fourier series? From heat flow to circle drawings | DE4,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT24M47S,2822602,2019-06-30T14:50:20Z
v0YEaeIClKY,Understanding e to the i pi in 3.14 minutes | DE5,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT4M8S,849517,2019-07-07T14:08:18Z
s9xSfIw83tk,"Algorithms for Big Data (COMPSCI 229r), Lecture 1",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H26M5S,112745,2016-07-12T15:03:25Z
fvZ_6pvP4jc,"Algorithms for Big Data (COMPSCI 229r), Lecture 2",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M57S,9065,2016-07-12T15:03:56Z
l-0WSRNQ2ag,"Algorithms for Big Data (COMPSCI 229r), Lecture 3",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H22M13S,5236,2016-07-12T15:09:04Z
vpSJYYhbeQg,"Algorithms for Big Data (COMPSCI 229r), Lecture 4",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M3S,2884,2016-07-12T15:10:35Z
VGrM8fbo3tM,"Algorithms for Big Data (COMPSCI 229r), Lecture 5",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M3S,2404,2016-07-12T15:11:05Z
t4y5uAe5nb4,"Algorithms for Big Data (COMPSCI 229r), Lecture 6",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H25M47S,2553,2016-07-12T15:16:52Z
JgWWK-8DCes,"Algorithms for Big Data (COMPSCI 229r), Lecture 7",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M26S,1911,2016-07-12T15:35:11Z
aa2l9vTuFZo,"Algorithms for Big Data (COMPSCI 229r), Lecture 8",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H22M2S,1495,2016-07-12T15:36:30Z
dtEvIva4N2s,"Algorithms for Big Data (COMPSCI 229r), Lecture 9",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M12S,1478,2016-07-12T15:37:13Z
c8bIaCevKo8,"Algorithms for Big Data (COMPSCI 229r), Lecture 10",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H18M47S,1356,2016-07-12T15:38:42Z
5RMNXQurh60,"Algorithms for Big Data (COMPSCI 229r), Lecture 11",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M20S,1286,2016-07-12T15:39:11Z
=-ZDm0JhNN40,"Algorithms for Big Data (COMPSCI 229r), Lecture 12",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H30M6S,1441,2016-07-12T15:39:36Z
sIwmtGpNjl4,"Algorithms for Big Data (COMPSCI 229r), Lecture 13",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M48S,1172,2016-07-12T15:40:03Z
F46U5IG5lN8,"Algorithms for Big Data (COMPSCI 229r), Lecture 14",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M38S,1571,2016-07-12T15:40:30Z
smKQB7uG7eI,"Algorithms for Big Data (COMPSCI 229r), Lecture 15",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M56S,1319,2016-07-12T15:43:03Z
T9NNL6Dotnc,"Algorithms for Big Data (COMPSCI 229r), Lecture 16",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M2S,1129,2016-07-12T15:43:38Z
8XA1uEFtR3s,"Algorithms for Big Data (COMPSCI 229r), Lecture 17",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H17M47S,1343,2016-07-12T15:44:02Z
aubLouNXyA0,"Algorithms for Big Data (COMPSCI 229r), Lecture 18",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M14S,1064,2016-07-12T15:45:55Z
k9XG5Mv7t_g,"Algorithms for Big Data (COMPSCI 229r), Lecture 19",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M47S,1333,2016-07-12T15:46:52Z
szbGlaysOd8,"Algorithms for Big Data (COMPSCI 229r), Lecture 20",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M58S,1337,2016-07-12T15:47:40Z
waXjwYGsHYk,"Algorithms for Big Data (COMPSCI 229r), Lecture 21",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H24M59S,1911,2016-07-12T16:04:37Z
TNhV5Z0DlXI,"Algorithms for Big Data (COMPSCI 229r), Lecture 22",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H25M6S,1393,2016-07-12T16:05:04Z
N0BQe1WpBYo,"Algorithms for Big Data (COMPSCI 229r), Lecture 23",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H22M52S,1720,2016-07-12T16:05:53Z
7dC_J0wL0L0,"Algorithms for Big Data (COMPSCI 229r), Lecture 24",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H24M48S,1787,2016-07-12T16:06:30Z
CwSbDshioQY,"Algorithms for Big Data (COMPSCI 229r), Lecture 25",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M17S,5421,2016-07-12T16:07:02Z
0JUN9aDxVmI,"Advanced Algorithms (COMPSCI 224), Lecture 1",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H28M19S,4938181,2016-07-11T16:31:33Z
3_o0-zPRQqw,"Advanced Algorithms (COMPSCI 224), Lecture 2",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H25M40S,52993,2016-07-11T16:32:24Z
WqBc0ZCU4Uw,"Advanced Algorithms (COMPSCI 224), Lecture 3",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H28M46S,28314,2016-07-11T16:33:44Z
edOWKZE1t84,"Advanced Algorithms (COMPSCI 224), Lecture 4",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H27M52S,9774,2016-07-11T16:34:28Z
rLMikQTOVnI,"Advanced Algorithms (COMPSCI 224), Lecture 5",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H21M37S,8566,2016-07-11T17:59:00Z
gxp_FrgTkQI,"Advanced Algorithms (COMPSCI 224), Lecture 6",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H23M47S,18660,2016-07-11T16:35:30Z
LbX51mey3vo,"Advanced Algorithms (COMPSCI 224), Lecture 7",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H26M46S,7671,2016-07-11T16:39:31Z
aHW6HKVC-SY,"Advanced Algorithms (COMPSCI 224), Lecture 8",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H24M6S,6775,2016-07-11T16:48:37Z
KBVkri8k3Ao,"Advanced Algorithms (COMPSCI 224), Lecture 9",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H24M56S,4562,2016-07-11T18:05:24Z
Jsg9TwLRTbM,"Advanced Algorithms (COMPSCI 224), Lecture 10",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H24M34S,5185,2016-07-11T18:08:14Z
vnS9_NKoEKI,"Advanced Algorithms (COMPSCI 224), Lecture 11",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H25M41S,5596,2016-07-11T18:08:47Z
2Gl-yNso0_0,"Advanced Algorithms (COMPSCI 224), Lecture 12",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H25M5S,3979,2016-07-11T18:09:48Z
VuM1WnwEMRQ,"Advanced Algorithms (COMPSCI 224), Lecture 13",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H21M46S,16960,2016-07-11T18:17:51Z
U7158Q-2rJc,"Advanced Algorithms (COMPSCI 224), Lecture 15",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H26M14S,5142,2016-07-11T18:19:12Z
4A5LiJpPDRw,"Advanced Algorithms (COMPSCI 224), Lecture 16",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H24M58S,3800,2016-07-11T21:29:29Z
PPCnYiTpbCo,"Advanced Algorithms (COMPSCI 224), Lecture 17",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H26M44S,5241,2016-07-11T21:50:04Z
kqt1YV9dEoE,"Advanced Algorithms (COMPSCI 224), Lecture 18",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H24M43S,3305,2016-07-11T21:31:36Z
R9mT5CtdHLg,"Advanced Algorithms (COMPSCI 224), Lecture 19",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H21M34S,4234,2016-07-11T21:32:12Z
TdTFYVjzs1I,"Advanced Algorithms (COMPSCI 224), Lecture 20",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H23M38S,3032,2016-07-11T21:33:44Z
rfTt7k6Nv-I,"Advanced Algorithms (COMPSCI 224), Lecture 21",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H27M9S,3602,2016-07-11T21:35:00Z
HFqO_8Eoc1U,"Advanced Algorithms (COMPSCI 224), Lecture 22",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H20M16S,4349,2016-07-11T21:35:19Z
nDLe6_sPSfs,"Advanced Algorithms (COMPSCI 224), Lecture 23",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H26M46S,4966,2016-07-11T21:35:49Z
GAKpnKLnJtc,"Advanced Algorithms (COMPSCI 224), Lecture 24",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H26M3S,5074,2016-07-11T21:39:12Z
M42rQM0vC4g,"Advanced Algorithms (COMPSCI 224), Lecture 25",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H26M15S,4811,2016-07-11T21:39:38Z
DpxNW0T8CWg,"Advanced Algorithms (COMPSCI 224), Lecture 26",27,PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf,PT1H25M3S,15706,2016-07-11T21:40:03Z
uOTy_0gXf7I,GCP Fundamentals - Google Cloud Platform Fundamentals: Core Infrastructure #1,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT48S,6077,2019-01-28T17:55:04Z
7dTsB5yvmf4,What is Cloud Computing? - Google Cloud Platform Fundamentals: Core Infrastructure #2,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M21S,5511,2019-01-28T17:55:10Z
Djbavkylm3c,Google Cloud: How did we get here? - Google Cloud Platform Fundamentals: Core Infrastructure #3,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M46S,2261,2019-01-28T17:55:17Z
KNEM-FeN0TE,Every Company is a Data Company - Google Cloud Platform Fundamentals: Core Infrastructure #4,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT27S,1717,2019-01-28T17:55:24Z
hJErWKBNyP8,GCP Computing Architectures - Google Cloud Platform Fundamentals: Core Infrastructure #5,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M24S,2002,2019-01-28T17:55:30Z
kDwPrFH0VMo,The Google Network - Google Cloud Platform Fundamentals: Core Infrastructure #6,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT45S,1696,2019-01-28T17:55:36Z
ieQ6l29Qqe4,GCP regions and zones - Google Cloud Platform Fundamentals: Core Infrastructure #7,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT2M,2913,2019-01-28T17:55:44Z
I9ibVqrt2Gw,Environmental responsibility - Google Cloud Platform Fundamentals: Core Infrastructure #8,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M15S,1210,2019-01-28T17:55:53Z
0JQy06VIeBQ,Pricing innovations - Google Cloud Platform Fundamentals: Core Infrastructure #9,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M39S,1200,2019-01-28T17:56:00Z
x-qBEu5UzsE,Open APIs - Google Cloud Platform Fundamentals: Core Infrastructure #10,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M23S,1308,2019-01-28T17:56:07Z
r-cRoU6CGMU,Why choose Google Cloud Platform - Google Cloud Platform Fundamentals: Core Infrastructure #11,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M5S,1302,2019-01-28T17:56:15Z
2FbnsTf_Pbk,Multi-layered security approach - Google Cloud Platform Fundamentals: Core Infrastructure #12,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT3M49S,1409,2019-01-28T17:56:21Z
5L7grw0y1O4,R Programming - Introduction to R by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT1M21S,2926,2018-12-03T21:41:38Z
k8NJFLMZiRs,R Programming - Overview and History of R by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT16M8S,1572,2018-12-03T21:41:48Z
Qbr4Vnsi2xY,R Programming - Getting Help with R by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT13M54S,812,2018-12-03T21:41:56Z
6zivQNswb_4,R Programming - R Console Input and Evaluation by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M47S,712,2018-12-03T21:42:05Z
-27i7PfGexo,R Programming - R Data Types: Objects and Attributes by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M44S,891,2018-12-03T21:42:17Z
p01ckVx-678,R Programming - R Data Types: Vectors and Lists by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT6M28S,431,2018-12-03T21:42:29Z
PRRvGwOdh38,R Programming - R Data Types: Matrices by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT3M25S,291,2018-12-03T21:42:38Z
DWgsyr1CIVU,R Programming - R Data Types: Factors by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M32S,302,2018-12-03T21:42:49Z
L8or88UEnfg,R Programming - R Data Types: Missing Values by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT2M11S,243,2018-12-03T21:42:57Z
